index,sequence.start,batch,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,desorb.Start.diff,Mixup,nameBlank,kBlank,Cluster,n_peaks,verdict,FileName,sample,user,FullName,id,fuzzy_n,sample2
6108,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T15:52:23Z,2022-09-16T16:08:25Z,2022-09-16T15:52:23Z,Desorbed NA,,,,22,,,,,,,,,skip-rename,NEXP1_915T22_9152022_22.qgd,NEXP1_915T23_9152022_23.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T22_9152022_22.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T23_9152022_23.qgd
6109,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T16:22:51Z,2022-09-16T16:38:58Z,2022-09-16T16:22:51Z,Desorbed NA,,,,23,,,,,,,,,skip-rename,NEXP1_915T23_9152022_23.qgd,NEXP1_915T24_9152022_24.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T23_9152022_23.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T24_9152022_24.qgd
6110,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T16:53:21Z,2022-09-16T17:09:28Z,2022-09-16T16:53:21Z,Desorbed NA,,,,24,,,,,,,,,skip-rename,NEXP1_915T24_9152022_24.qgd,NEXP1_915T25_9152022_25.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T24_9152022_24.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T25_9152022_25.qgd
6111,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T17:23:55Z,2022-09-16T17:40:03Z,2022-09-16T17:23:55Z,Desorbed NA,,,,25,,,,,,,,,skip-rename,NEXP1_915T25_9152022_25.qgd,NEXP1_915T26_9152022_26.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T25_9152022_25.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T26_9152022_26.qgd
6112,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T17:54:27Z,2022-09-16T18:10:37Z,2022-09-16T17:54:27Z,Desorbed NA,,,,26,,,,,,,,,skip-rename,NEXP1_915T26_9152022_26.qgd,NEXP1_915T27_9152022_27.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T26_9152022_26.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T27_9152022_27.qgd
6113,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T18:24:57Z,2022-09-16T18:41:08Z,2022-09-16T18:24:57Z,Desorbed NA,,,,27,,,,,,,,,skip-rename,NEXP1_915T27_9152022_27.qgd,NEXP1_915T28_9152022_28.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T27_9152022_27.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T28_9152022_28.qgd
6114,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T18:55:25Z,2022-09-16T19:11:35Z,2022-09-16T18:55:25Z,Desorbed NA,,,,28,,,,,,,,,skip-rename,NEXP1_915T28_9152022_28.qgd,NEXP1_915T29_9152022_29.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T28_9152022_28.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T29_9152022_29.qgd
6115,2022-09-15T22:05:00Z,NEXP1_220823a_3.txt,2022-09-16T19:25:56Z,2022-09-16T19:42:06Z,2022-09-16T19:25:56Z,Desorbed NA,,,,29,,,,,,,,,skip-rename,NEXP1_915T29_9152022_29.qgd,NEXP1_915T30_9152022_30.qgd,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T29_9152022_29.qgd,916dbcf2-703c-4419-903f-11e1fc133f1d,1,NEXP1_915T30_9152022_30.qgd
6116,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T20:33:04Z,2022-09-16T20:44:13Z,2022-09-16T20:33:04Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP1_tenA3__220720_9162022_01.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_tenA3__220720_9162022_01.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_tenA3__220720_9162022_01.qgd
6117,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T21:03:37Z,2022-09-16T21:19:43Z,2022-09-16T21:03:37Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP1_tenA5__220720_9162022_02.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_tenA5__220720_9162022_02.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_tenA5__220720_9162022_02.qgd
6118,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T21:34:18Z,2022-09-16T21:50:25Z,2022-09-16T21:34:18Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP1_tenA14__220720_9162022_03.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_tenA14__220720_9162022_03.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_tenA14__220720_9162022_03.qgd
6119,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T22:05:09Z,2022-09-16T22:21:15Z,2022-09-16T22:05:09Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP1_tenA16__220720_9162022_04.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_tenA16__220720_9162022_04.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_tenA16__220720_9162022_04.qgd
6120,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T22:35:56Z,2022-09-16T22:52:06Z,2022-09-16T22:35:56Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP1_tenC10__220720_9162022_05.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_tenC10__220720_9162022_05.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_tenC10__220720_9162022_05.qgd
6121,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T23:06:54Z,2022-09-16T23:22:59Z,2022-09-16T23:06:54Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP1_agg8__220720_9162022_06.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg8__220720_9162022_06.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_agg8__220720_9162022_06.qgd
6122,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-16T23:37:46Z,2022-09-16T23:53:54Z,2022-09-16T23:37:46Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP1_AMB__220720_9162022_07.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_AMB__220720_9162022_07.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_AMB__220720_9162022_07.qgd
6123,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-17T00:08:43Z,2022-09-17T00:24:52Z,2022-09-17T00:08:43Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP1_tenB7__220720_9162022_08.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_tenB7__220720_9162022_08.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_tenB7__220720_9162022_08.qgd
6126,2022-09-16T13:28:26Z,NEXP1_220916a_1.txt,2022-09-17T01:42:13Z,2022-09-17T01:57:25Z,2022-09-17T01:42:13Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP1_agg7_N_220804_9162022_11.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg7_N_220804_9162022_11.qgd,a6bd90bf-469d-4fe0-b480-cd884ac7543b,1,NEXP1_agg7_N_220804_9162022_11.qgd
6127,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T03:06:57Z,2022-09-17T03:15:22Z,2022-09-17T03:06:57Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP1_916bT1_9162022_01.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT1_9162022_01.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT1_9162022_01.qgd
6128,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T03:37:33Z,2022-09-17T03:53:40Z,2022-09-17T03:37:33Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP1_916bT2_9162022_02.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT2_9162022_02.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT2_9162022_02.qgd
6129,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T04:08:03Z,2022-09-17T04:24:13Z,2022-09-17T04:08:03Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP1_916bT3_9162022_03.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT3_9162022_03.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT3_9162022_03.qgd
6130,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T04:38:39Z,2022-09-17T04:54:51Z,2022-09-17T04:38:39Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP1_916bT4_9162022_04.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT4_9162022_04.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT4_9162022_04.qgd
6131,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T05:09:11Z,2022-09-17T05:25:19Z,2022-09-17T05:09:11Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP1_916bT5_9162022_05.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT5_9162022_05.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT5_9162022_05.qgd
6132,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T05:39:42Z,2022-09-17T05:55:51Z,2022-09-17T05:39:42Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP1_916bT6_9162022_06.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT6_9162022_06.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT6_9162022_06.qgd
6133,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T06:10:13Z,2022-09-17T06:26:23Z,2022-09-17T06:10:13Z,Desorbed NA,,,,7,,,,,,,,,NA,NEXP1_916bT7_9162022_07.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT7_9162022_07.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT7_9162022_07.qgd
6134,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T06:40:46Z,2022-09-17T06:56:56Z,2022-09-17T06:40:46Z,Desorbed NA,,,,8,,,,,,,,,NA,NEXP1_916bT8_9162022_08.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT8_9162022_08.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT8_9162022_08.qgd
6135,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T07:11:23Z,2022-09-17T07:27:32Z,2022-09-17T07:11:23Z,Desorbed NA,,,,9,,,,,,,,,NA,NEXP1_915T9redoagain_9162022_09.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_915T9redoagain_9162022_09.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_915T9redoagain_9162022_09.qgd
6136,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T07:41:56Z,2022-09-17T07:58:04Z,2022-09-17T07:41:56Z,Desorbed NA,,,,10,,,,,,,,,NA,NEXP1_916bT10_9162022_10.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT10_9162022_10.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT10_9162022_10.qgd
6137,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T08:13:19Z,2022-09-17T08:28:33Z,2022-09-17T08:13:19Z,Desorbed NA,,,,11,,,,,,,,,NA,NEXP1_916bT11_9162022_11.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT11_9162022_11.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT11_9162022_11.qgd
6138,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T08:43:46Z,2022-09-17T08:59:55Z,2022-09-17T08:43:46Z,Desorbed NA,,,,12,,,,,,,,,NA,NEXP1_916bT12_9162022_12.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT12_9162022_12.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT12_9162022_12.qgd
6139,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T09:14:18Z,2022-09-17T09:30:27Z,2022-09-17T09:14:18Z,Desorbed NA,,,,13,,,,,,,,,NA,NEXP1_916bT13_9162022_13.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT13_9162022_13.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT13_9162022_13.qgd
6140,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T09:44:47Z,2022-09-17T10:00:59Z,2022-09-17T09:44:47Z,Desorbed NA,,,,14,,,,,,,,,NA,NEXP1_916bT14_9162022_14.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT14_9162022_14.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT14_9162022_14.qgd
6141,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T10:15:19Z,2022-09-17T10:31:27Z,2022-09-17T10:15:19Z,Desorbed NA,,,,15,,,,,,,,,NA,NEXP1_916bT15_9162022_15.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT15_9162022_15.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT15_9162022_15.qgd
6142,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T10:45:53Z,2022-09-17T11:01:59Z,2022-09-17T10:45:53Z,Desorbed NA,,,,16,,,,,,,,,NA,NEXP1_916bT16_9162022_16.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT16_9162022_16.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT16_9162022_16.qgd
6143,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T11:16:19Z,2022-09-17T11:32:31Z,2022-09-17T11:16:19Z,Desorbed NA,,,,17,,,,,,,,,NA,NEXP1_916bT17_9162022_17.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT17_9162022_17.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT17_9162022_17.qgd
6144,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T11:46:49Z,2022-09-17T12:02:59Z,2022-09-17T11:46:49Z,Desorbed NA,,,,18,,,,,,,,,NA,NEXP1_916bT18_9162022_18.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT18_9162022_18.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT18_9162022_18.qgd
6145,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T12:17:15Z,2022-09-17T12:33:29Z,2022-09-17T12:17:15Z,Desorbed NA,,,,19,,,,,,,,,NA,NEXP1_916bT19_9162022_19.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT19_9162022_19.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT19_9162022_19.qgd
6146,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T12:47:44Z,2022-09-17T13:03:54Z,2022-09-17T12:47:44Z,Desorbed NA,,,,20,,,,,,,,,NA,NEXP1_916bT20_9162022_20.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT20_9162022_20.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT20_9162022_20.qgd
6147,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T13:19:05Z,2022-09-17T13:34:22Z,2022-09-17T13:19:05Z,Desorbed NA,,,,21,,,,,,,,,NA,NEXP1_916bT21_9162022_21.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT21_9162022_21.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT21_9162022_21.qgd
6148,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T13:49:35Z,2022-09-17T14:05:45Z,2022-09-17T13:49:35Z,Desorbed NA,,,,22,,,,,,,,,NA,NEXP1_916bT22_9162022_22.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT22_9162022_22.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT22_9162022_22.qgd
6149,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T14:03:59Z,2022-09-17T14:36:14Z,2022-09-17T14:03:59Z,Desorbed NA,,,,23,,,,,,,,,NA,NEXP1_916bT23_9162022_23.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT23_9162022_23.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT23_9162022_23.qgd
6150,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T14:49:53Z,2022-09-17T15:06:01Z,2022-09-17T14:49:53Z,Desorbed NA,,,,24,,,,,,,,,NA,NEXP1_916bT24_9162022_24.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT24_9162022_24.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT24_9162022_24.qgd
6151,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T15:20:23Z,2022-09-17T15:36:32Z,2022-09-17T15:20:23Z,Desorbed NA,,,,25,,,,,,,,,NA,NEXP1_916bT25_9162022_25.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT25_9162022_25.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT25_9162022_25.qgd
6152,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T15:50:52Z,2022-09-17T16:07:03Z,2022-09-17T15:50:52Z,Desorbed NA,,,,26,,,,,,,,,NA,NEXP1_916bT26_9162022_26.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT26_9162022_26.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT26_9162022_26.qgd
6153,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T16:21:20Z,2022-09-17T16:37:31Z,2022-09-17T16:21:20Z,Desorbed NA,,,,27,,,,,,,,,NA,NEXP1_916bT27_9162022_27.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT27_9162022_27.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT27_9162022_27.qgd
6154,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T16:51:49Z,2022-09-17T17:07:58Z,2022-09-17T16:51:49Z,Desorbed NA,,,,28,,,,,,,,,NA,NEXP1_916bT28_9162022_28.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT28_9162022_28.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT28_9162022_28.qgd
6155,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T17:22:20Z,2022-09-17T17:38:31Z,2022-09-17T17:22:20Z,Desorbed NA,,,,29,,,,,,,,,NA,NEXP1_916bT29_9162022_29.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT29_9162022_29.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT29_9162022_29.qgd
6156,2022-09-16T20:02:18Z,NEXP1_220916b_1.txt,2022-09-17T17:52:51Z,2022-09-17T18:09:00Z,2022-09-17T17:52:51Z,Desorbed NA,,,,30,,,,,,,,,NA,NEXP1_916bT30_9162022_30.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_916bT30_9162022_30.qgd,0f5b51b4-0b5a-49ae-9e27-ee5d41baf390,1,NEXP1_916bT30_9162022_30.qgd
6157,2022-09-17T11:22:51Z,NEXP1_220917a_1.txt,2022-09-17T18:27:21Z,2022-09-17T18:43:58Z,2022-09-17T18:27:21Z,Desorbed NA,,,,1,,,,,,,,,NA,NEXP1_agg5_N_220817_9172022_01.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg5_N_220817_9172022_01.qgd,fa680724-98bd-4375-9a12-6b3a01a0a3ea,1,NEXP1_agg5_N_220817_9172022_01.qgd
6158,2022-09-17T11:22:51Z,NEXP1_220917a_1.txt,2022-09-17T18:57:54Z,2022-09-17T19:14:00Z,2022-09-17T18:57:54Z,Desorbed NA,,,,2,,,,,,,,,NA,NEXP1_ten3_N_220804_9172022_02.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten3_N_220804_9172022_02.qgd,fa680724-98bd-4375-9a12-6b3a01a0a3ea,1,NEXP1_ten3_N_220804_9172022_02.qgd
6159,2022-09-17T11:22:51Z,NEXP1_220917a_1.txt,2022-09-17T19:28:23Z,2022-09-17T19:44:33Z,2022-09-17T19:28:23Z,Desorbed NA,,,,3,,,,,,,,,NA,NEXP1_agg10_N_220804_9172022_03.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_agg10_N_220804_9172022_03.qgd,fa680724-98bd-4375-9a12-6b3a01a0a3ea,1,NEXP1_agg10_N_220804_9172022_03.qgd
6160,2022-09-17T11:22:51Z,NEXP1_220917a_1.txt,2022-09-17T19:58:55Z,2022-09-17T20:15:07Z,2022-09-17T19:58:55Z,Desorbed NA,,,,4,,,,,,,,,NA,NEXP1_ten8_N_220804_9172022_04.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten8_N_220804_9172022_04.qgd,fa680724-98bd-4375-9a12-6b3a01a0a3ea,1,NEXP1_ten8_N_220804_9172022_04.qgd
6161,2022-09-17T11:22:51Z,NEXP1_220917a_1.txt,2022-09-17T20:29:30Z,2022-09-17T20:45:40Z,2022-09-17T20:29:30Z,Desorbed NA,,,,5,,,,,,,,,NA,NEXP1_ten19_N_220804_9172022_05.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten19_N_220804_9172022_05.qgd,fa680724-98bd-4375-9a12-6b3a01a0a3ea,1,NEXP1_ten19_N_220804_9172022_05.qgd
6162,2022-09-17T11:22:51Z,NEXP1_220917a_1.txt,2022-09-17T21:00:06Z,2022-09-17T21:16:18Z,2022-09-17T21:00:06Z,Desorbed NA,,,,6,,,,,,,,,NA,NEXP1_ten1_N_220804_9172022_06.qgd,NA,Janelle Bohey : Diane Campbell,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2022/NEXP1_ten1_N_220804_9172022_06.qgd,fa680724-98bd-4375-9a12-6b3a01a0a3ea,1,NEXP1_ten1_N_220804_9172022_06.qgd
