time,species,name,high,low,HighLowRatio,term,df,sumsq,meansq,statistic,p.value,significant
N,agg,"(1Z,4Z,7Z)-1,5,9,9-tetramethylcycloundeca-1,4,7-triene",1914.192132505176,2758.232850241546,144.09383485615638,time,1,2609997.84698662,2609997.84698662,0.28140563918353767,0.598868010275909,FALSE
N,agg,(E)-4-oxohex-2-enal,8824.152108109844,1429.2915458937198,16.19749442646312,time,1,144790134.7870533,144790134.7870533,1.4555114268555533,0.23510312879735984,FALSE
N,agg,"p-mentha-1,3,8-triene",19409.552976294734,15400.91064671846,79.34706515666741,time,1,2690472317.8911076,2690472317.8911076,27.976552499034725,5.361170592247786e-6,TRUE
N,agg,"tricyclo[5.2.1.02,6]dec-2-ene",6178.953328486268,2616.0992554462728,42.33887385725196,time,1,175353764.45908788,175353764.45908788,12.215212368667945,0.001222116148022666,TRUE
N,agg,cosmene,13392.899073226403,6980.820673279707,52.123297839487115,time,1,596311213.8326048,596311213.8326048,11.889968073239336,0.0013947246239414371,TRUE
N,agg,"(4E,6Z)-alloocimene",33051.59026212005,20071.542972536718,60.727919030088,time,1,6430577435.509031,6430577435.509031,22.472989453017203,2.9754878741246137e-5,TRUE
N,agg,"Tricyclo[3.1.0.0(2,4)]hexane, 3,6-diethyl-3,6-dimethyl-, trans-",23620.57489804881,13817.485852446978,58.49766956175304,time,1,3224809612.9609346,3224809612.9609346,8.438691966704047,0.006092126860210771,TRUE
N,agg,3-Furaldehyde,25475.35891429918,32343.5233981599,126.96003030601331,time,1,226426798360.8474,226426798360.8474,2.339309765301168,0.1344281542313159,FALSE
N,agg,sabinene,168594.46574933,269863.02895298746,160.0663626493089,time,1,14259051677.454914,14259051677.454914,0.3605487045359398,0.5517662647323671,FALSE
N,agg,3-carene,322597.29949085886,534930.6389411943,165.81993705014014,time,1,205138871901.14035,205138871901.14035,1.171376656299991,0.2859389253564024,FALSE
N,agg,b-caryophyllene oxide,66,126.8,192.12121212121212,time,1,25114.01859567903,25114.01859567903,0.469364049711183,0.49743795626181064,FALSE
N,agg,[(Z)-hex-3-enyl] 2-methylbutanoate,84.95238095238096,0,0,time,1,18042.267573696136,18042.267573696136,0.9999999999999988,0.32363608386440845,FALSE
N,agg,2-butyloctan-1-ol,6804.188888888889,2266.6444444444446,33.31248560935502,time,1,125270121.01151074,125270121.01151074,1.8603291525880827,0.1806118423658558,FALSE
N,agg,hexan-1-ol,3308.758962293745,10123.558633904824,305.962409147109,time,1,32836212.10422797,32836212.10422797,0.962466723481954,0.33277131385090275,FALSE
N,agg,verbenone,2013.9420364374687,1332.6817387566693,66.17279517706955,time,1,1423311.3157208231,1423311.3157208231,0.5243709676413242,0.4734179924851203,FALSE
N,agg,3-methylbutan-1-ol,816.0994234869756,2312.1918352033554,283.32232184700916,time,1,75443.56567228513,75443.56567228513,0.028892827610645957,0.8659284680775782,FALSE
N,agg,"3-ethenyl-1,2-dimethylcyclohexa-1,4-diene",5710.657318271518,4302.747800890387,75.3459288674798,time,1,104410514.69868279,104410514.69868279,13.328296386906077,7.837342454001272e-4,TRUE
N,agg,2-Decanone,10989.030827324805,11072.943575092188,100.76360462615801,time,1,40397011.35006892,40397011.35006892,1.9900893253445642,0.16646593650252905,FALSE
N,agg,"2,6-Octadienal, 3,7-dimethyl-, (E)-",1783.6607338320541,1172.2157004830917,65.71965611221809,time,1,7032568.805609795,7032568.805609795,1.712269204894751,0.19855058791961824,FALSE
N,agg,"1,2,3-Propanetriol, 1-acetate",33116.714860779175,54758.7032070267,165.3506497767947,time,1,1912429119.3029542,1912429119.3029542,3.003283681729695,0.09120535160887801,FALSE
N,agg,Benzamide,19633.084817037387,20291.337140503412,103.3527707418388,time,1,479164564.80951494,479164564.80951494,1.6817556204300568,0.20251081451180394,FALSE
N,agg,"Benzenebutanoic acid, .gamma.-oxo-",69005.18194290673,94773.74024496193,137.34293219221638,time,1,12764298687.70584,12764298687.70584,3.4525265612039653,0.07091535593204837,FALSE
N,ten,(E)-hex-2-enal,4182.31156462585,1334.2746633775312,31.902804053693103,time,1,5753836.603233311,5753836.603233311,0.6353515738010218,0.4304846310059085,FALSE
N,ten,a-pinene,547152.9154770045,183402.36118670518,33.51939759414718,time,1,314027344682.5536,314027344682.5536,1.9891749283891074,0.16677929270539085,FALSE
N,ten,b-myrcene,112295.52530415065,74680.91060078116,66.50390600917454,time,1,24511788469.42233,24511788469.42233,7.124962027734365,0.011221953597814735,TRUE
N,ten,(Z)-b-ocimene,106442.18384075168,92776.56806632467,87.16146617691332,time,1,79533148633.77519,79533148633.77519,14.91832804732138,4.361820501822085e-4,TRUE
N,ten,(E)-b-ocimene,1223908.6246804646,1104453.6192263523,90.23987550661315,time,1,12446972880532.35,12446972880532.35,16.625095721028313,2.3202928538595532e-4,TRUE
N,ten,g-terpinene,8335.18727595386,4321.905031349574,51.851324850466355,time,1,10585818.708945263,10585818.708945263,0.3648030259009904,0.5495364061831678,FALSE
N,ten,methyl benzoate,38481.81500377165,5038.246897606967,13.092539676502165,time,1,3115323512.5596313,3115323512.5596313,1.5348434736805197,0.22318896660754384,FALSE
N,ten,linalool,6261.409868875086,4150.4142255113575,66.28561797467849,time,1,9504535.603688855,9504535.603688855,0.04021885213330746,0.8421515927259706,FALSE
N,ten,"(3E)-4,8-dimethylnona-1,3,7-triene",6671.102991133765,840.7459260037938,12.602802371979385,time,1,53569147.98966131,53569147.98966131,1.2955676748480882,0.262341164952627,FALSE
N,ten,2-methylbenzonitrile,2097.322407984427,2597.753700651286,123.86048471907496,time,1,4392504.679596787,4392504.679596787,2.672943202460304,0.11054787511415505,FALSE
N,ten,a-campholenal,2014.7263768115943,1760.8419810968146,87.39856694006436,time,1,10905787.157124,10905787.157124,1.988819795509677,0.16681618904343126,FALSE
N,ten,indole,6949.866740311224,4359.608941309487,62.72938898270527,time,1,33901844.24645483,33901844.24645483,1.5716532848911795,0.21783081478366517,FALSE
N,ten,a-copaene,1838.7837247362713,707.2531781272485,38.463097568948015,time,1,177911.29871061206,177911.29871061206,0.14544706464327384,0.705106186557185,FALSE
N,ten,petasitene,115.31555555555556,76.72553191489362,66.53528359227265,time,1,3453504.202115465,3453504.202115465,1.4294531138301318,0.23946033766922403,FALSE
N,ten,trans-a-bergamotene,27817.532172583225,17119.405799157157,61.54178484614077,time,1,2039158717.487028,2039158717.487028,4.139376958276807,0.04911035594511631,TRUE
N,ten,b-caryophyllene,8840.382965362754,3735.430419878713,42.254169695073095,time,1,3124051.357435219,3124051.357435219,0.03776717435307529,0.8469745080415245,FALSE
N,ten,trans-b-bergamotene,67349.79481993539,47610.26683018903,70.69103470541903,time,1,21541986346.19049,21541986346.19049,9.627453116723762,0.0036616311688906357,TRUE
N,ten,a-farnesene,1471413.3814940308,972901.2580912735,66.12018555271106,time,1,11686616182232.031,11686616182232.031,8.594458397088852,0.00575256548831969,TRUE
N,ten,pseudoionone,1950,0,0,time,1,511189776.3977372,511189776.3977372,6.5504391116604035,0.014706999502949765,TRUE
N,ten,(E)-hex-3-en-1-ol,6245.09283446712,796.2944444444444,12.750722295906277,time,1,348408526.6414548,348408526.6414548,3.402111693326598,0.0731307096935202,FALSE
N,ten,[(E)-hex-3-enyl] acetate,2830.8550271581503,44.47659574468086,1.5711364700060317,time,1,25268126.891752016,25268126.891752016,1.3106406191832818,0.2596304972580828,FALSE
